word,mean,sd
inconsolably,1.95,1.17
lobbyism,1.95,1.05
referentially,1.95,0.91
reselection,1.95,1.05
shatteringly,1.95,0.9
slavishness,1.95,1.25
sultriness,1.95,1.05
thornily,1.95,1.13
undervaluation,1.95,1.23
providential,1.94,1.15
compatibility,1.94,1.11
majesty,1.94,1.18
metaphor,1.94,1.36
normality,1.94,1.06
overstate,1.94,1.18
religious right,1.94,1.29
acceptable,1.93,1.12
accursed,1.93,0.73
advisable,1.93,1.04
aforementioned,1.93,1.07
amateurish,1.93,1.05
answerable,1.93,1.15
appreciative,1.93,1.18
associative,1.93,0.83
atypical,1.93,1.2
brazen,1.93,1.02
brooding,1.93,1.24
brotherly,1.93,1.03
chummy,1.93,1.17
civilized,1.93,1.22
competent,1.93,1.21
compulsive,1.93,1.14
constitutional,1.93,1.17
creative,1.93,1.07
depressed,1.93,1.18
differing,1.93,0.94
disgraceful,1.93,1.05
dysfunctional,1.93,1.05
eager,1.93,1.14
easeful,1.93,1.02
eloquent,1.93,1.02
empathetic,1.93,0.96
emphatic,1.93,1.09
evil,1.93,1.44
exasperating,1.93,0.98
executable,1.93,1.27
exempt,1.93,1.05
exhilarating,1.93,1.09
expressible,1.93,1.2
facetious,1.93,1.03
fascinating,1.93,1.19
fashionable,1.93,0.94
fluent,1.93,1
folksy,1.93,1.09
fraternal,1.93,0.92
fraudulent,1.93,1.11
fretful,1.93,1.16
frugal,1.93,1.17
graceless,1.93,1
heartsick,1.93,1.05
historic,1.93,1.21
historical,1.93,1.14
imbecilic,1.93,1.11
impactful,1.93,1.11
imprecise,1.93,1.02
incredible,1.93,1.3
innermost,1.93,1.21
interdisciplinary,1.93,1.1
intermediate,1.93,1.21
intolerable,1.93,1.39
intrepid,1.93,1.41
likable,1.93,1.09
lousy,1.93,1.3
luscious,1.93,1.2
masterful,1.93,1
methodical,1.93,1.05
miraculous,1.93,1.15
mistrustful,1.93,0.98
momentary,1.93,1.3
nonexclusive,1.93,0.98
obedient,1.93,1.03
oblivious,1.93,1.15
ominous,1.93,1.11
paltry,1.93,1.17
physiological,1.93,1.1
pointless,1.93,1.2
ponderous,1.93,1.04
preventative,1.93,0.94
preventive,1.93,1.14
proactive,1.93,0.9
prospective,1.93,1.07
racy,1.93,1.09
recurrent,1.93,1.22
relentless,1.93,1.19
restorable,1.93,1.15
romantic,1.93,0.92
satiric,1.93,1
simplistic,1.93,1.07
skillful,1.93,1
slanderous,1.93,1.12
standardized,1.93,0.96
stateless,1.93,1.41
strategic,1.93,1.12
subliminal,1.93,0.96
suitable,1.93,0.83
supercritical,1.93,1.11
telepathic,1.93,1.14
tempting,1.93,1.03
thermodynamic,1.93,1.05
unapologetic,1.93,1.27
unappreciative,1.93,1.08
unavailable,1.93,1.05
uncelebrated,1.93,1.21
uncomplimentary,1.93,1.03
uncompromising,1.93,1.3
unconditioned,1.93,1.11
uncontained,1.93,1.05
uncontroversial,1.93,1.25
unconvincing,1.93,1.02
underrated,1.93,1.12
undistracted,1.93,1.09
unending,1.93,1.27
unfaithful,1.93,1.33
unlikely,1.93,1.07
unrequested,1.93,1.41
unserious,1.93,1.14
unsolvable,1.93,1.24
unwarranted,1.93,1.07
unworthy,1.93,1.24
upbeat,1.93,1.21
vital,1.93,1.21
whimsical,1.93,1.12
alright,1.93,1.18
arrogantly,1.93,0.88
attractively,1.93,1.36
badly,1.93,1.04
bravely,1.93,1.14
critically,1.93,1.39
determinedly,1.93,1.04
differentially,1.93,0.96
disarmingly,1.93,1.24
dispassionately,1.93,1.08
distinctly,1.93,1.33
doggedly,1.93,0.83
doubtfully,1.93,1.12
exhaustively,1.93,1.17
fiercely,1.93,1.28
frighteningly,1.93,0.98
fundamentally,1.93,1.15
honestly,1.93,1.22
illegally,1.93,1.3
impossibly,1.93,1.19
inappropriately,1.93,1.11
inefficiently,1.93,1.24
infrequently,1.93,1.14
kindly,1.93,1.22
marginally,1.93,1.11
meanly,1.93,1.01
menacingly,1.93,1.2
mentally,1.93,1.16
merrily,1.93,0.96
mistakenly,1.93,1.09
modestly,1.93,1
negligently,1.93,1.11
painstakingly,1.93,0.96
peculiarly,1.93,1.19
poignantly,1.93,1.27
prohibitively,1.93,1.05
properly,1.93,1.09
rightly,1.93,0.9
ruthlessly,1.93,1.14
sinfully,1.93,1.13
stoically,1.93,1.07
stubbornly,1.93,0.98
summarily,1.93,1.27
unabatedly,1.93,1.14
unalterably,1.93,1.05
uncharacteristically,1.93,1.03
unofficially,1.93,1.17
vastly,1.93,0.92
wildly,1.93,1.16
willfully,1.93,1.08
wrongfully,1.93,0.96
supposing,1.93,1.05
nontaxable,1.93,1.21
affiliation,1.93,1.05
affirmative,1.93,0.92
affordability,1.93,1.03
anticipation,1.93,1.21
appeaser,1.93,1.27
bravado,1.93,1.12
callousness,1.93,1.14
capability,1.93,1.02
charade,1.93,0.98
clarification,1.93,1.18
conformism,1.93,1.02
conformist,1.93,1.04
control,1.93,1.13
conundrum,1.93,1.14
dependency,1.93,1.01
derivative,1.93,1.05
desertion,1.93,0.96
devoutness,1.93,1.22
disappointment,1.93,1.13
discontent,1.93,1.01
discouragement,1.93,1.17
disrespect,1.93,1.28
downtime,1.93,1
duality,1.93,1.12
evangelism,1.93,0.92
exclusiveness,1.93,0.83
favoritism,1.93,1.07
fearfulness,1.93,1.03
foresightedness,1.93,1.07
generalization,1.93,1.22
guilt,1.93,1.36
heartlessness,1.93,1.18
impatience,1.93,1.1
imperialism,1.93,1
impermanence,1.93,1.19
impurity,1.93,1.08
indebtedness,1.93,1.19
inferiority,1.93,1.09
inhibition,1.93,1.24
invincibility,1.93,1.27
jeopardy,1.93,1.14
karma,1.93,1.39
loneness,1.93,1.07
minuteness,1.93,0.98
misconception,1.93,0.94
multidimensionality,1.93,1.17
neoclassicism,1.93,1.07
notion,1.93,1.01
obnoxiousness,1.93,1.18
obviousness,1.93,1.3
opinion,1.93,1.14
perpetration,1.93,0.96
phrasing,1.93,1.1
predictability,1.93,0.92
privilege,1.93,1.28
professionalism,1.93,1.25
promptness,1.93,1.23
prophecy,1.93,1.21
prosecution,1.93,1.22
reason,1.93,1.36
reasonableness,1.93,1
rediscovery,1.93,1.13
reunification,1.93,1.02
seismology,1.93,1.12
sophisticate,1.93,1.12
standardization,1.93,1.21
strategy,1.93,1.16
superiority,1.93,0.87
technicality,1.93,1.21
theology,1.93,1.47
unease,1.93,1.03
unification,1.93,0.88
urge,1.93,0.92
vantage,1.93,1.05
viability,1.93,1.27
weirdness,1.93,1.08
wit,1.93,1.12
workability,1.93,1.05
whoever,1.93,1.17
whom,1.93,1.27
affect,1.93,1.11
affected,1.93,1.04
agreed,1.93,1.14
annoy,1.93,0.96
appease,1.93,1.25
astound,1.93,0.75
bastardize,1.93,1.07
being,1.93,1.41
blandish,1.93,1.33
cheapen,1.93,1.01
covet,1.93,1.07
daresay,1.93,0.96
deplore,1.93,1.26
desired,1.93,1.11
endorsed,1.93,1.09
equate,1.93,0.96
equivocate,1.93,1.14
exaggerated,1.93,0.98
exemplify,1.93,1.19
got,1.93,1.11
heed,1.93,1.17
impose,1.93,1.07
infringe,1.93,1.07
means,1.93,1.27
overachiever,1.93,1.25
overanalyze,1.93,1.07
overseen,1.93,0.88
perishing,1.93,1.03
perturbing,1.93,1.05
pleasuring,1.93,1.07
prohibit,1.93,0.92
qualify,1.93,1.23
reassured,1.93,1.21
reformulate,1.93,1.21
rely,1.93,1.15
summed,1.93,1.28
sustaining,1.93,0.98
swaggering,1.93,1.04
transcend,1.93,1.14
vary,1.93,1.02
want,1.93,1.33
warranted,1.93,1.05
wished,1.93,1
administratively,1.93,1.18
analyzability,1.93,1.22
antiquation,1.93,1.11
autoregulation,1.93,1.07
blameworthy,1.93,1.21
blockheadedness,1.93,1.03
boisterousness,1.93,0.9
catholicism,1.93,1.28
celebrative,1.93,0.96
civically,1.93,1.04
codeless,1.93,1.28
consecutiveness,1.93,1.19
contemporarily,1.93,1.15
contentiously,1.93,1
dazedness,1.93,0.92
defenselessly,1.93,1.1
delightfulness,1.93,1
depictive,1.93,1.04
determinable,1.93,1.14
discontentedly,1.93,1.02
discontentment,1.93,1.22
dishearteningly,1.93,1.14
distinguishingly,1.93,1.07
distrustfully,1.93,1.21
diversely,1.93,1.11
dominancy,1.93,0.88
enumerative,1.93,1.07
exhilaratingly,1.93,1.07
factorable,1.93,1.27
fractionally,1.93,1.17
fretfully,1.93,1.03
frightfulness,1.93,1.09
friskily,1.93,1.15
gleefulness,1.93,1.04
gluttonously,1.93,0.98
gracelessness,1.93,1.14
hatefully,1.93,1.12
heavyheartedness,1.93,1.27
hurriedness,1.93,1.16
incomputable,1.93,1.3
incrimination,1.93,0.96
industrialism,1.93,1.21
intermediacy,1.93,1.12
intrusively,1.93,1.05
invariability,1.93,1.21
killable,1.93,1.04
latently,1.93,0.94
liberalize,1.93,1.11
literalistic,1.93,1.21
meagerness,1.93,1.05
meritless,1.93,0.96
misperceive,1.93,0.92
moroseness,1.93,1.24
mournfulness,1.93,1.1
mythologize,1.93,1.17
neurophysiological,1.93,1.07
noncompeting,1.93,1.07
nonconforming,1.93,1.11
nonfinancial,1.93,1.16
nutritiously,1.93,1.07
overeducate,1.93,1.07
overmodest,1.93,0.94
overpoweringly,1.93,1.12
partisanship,1.93,1.25
practicable,1.93,1.11
precertification,1.93,1.3
recommitment,1.93,1.18
regulative,1.93,1.11
reimbursable,1.93,1.22
reliantly,1.93,0.96
reprehensibly,1.93,1.3
requalification,1.93,1.24
retainable,1.93,1.21
searchingly,1.93,0.87
shareable,1.93,1.09
singularize,1.93,1.17
snappily,1.93,1.31
somberness,1.93,1.11
sustainment,1.93,1.12
tangibility,1.93,0.9
tantalization,1.93,1.04
temperedness,1.93,1.21
thievish,1.93,1.03
unabbreviated,1.93,1.02
unaddressed,1.93,1.21
unchangingly,1.93,1.21
ungracefully,1.93,1.12
unimpassioned,1.93,1.14
unissued,1.93,1.05
unmanaged,1.93,1
unreliability,1.93,1.09
unsentimentally,1.93,1.09
unsoundness,1.93,0.96
unsuitableness,1.93,0.83
unvisited,1.93,1.17
vanishingly,1.93,0.96
variableness,1.93,1.1
vitalize,1.93,1.07
voluntariness,1.93,1.09
woefulness,1.93,1.17
at large,1.93,1.31
break even,1.93,1.24
figure out,1.93,1.28
for instance,1.93,0.94
jazz up,1.93,1.31
mind boggling,1.93,1.07
square one,1.93,1.14
acute,1.92,1.12
awful,1.92,1.09
bribable,1.92,1.09
coincident,1.92,1.02
communistic,1.92,1.22
considerate,1.92,1.19
declaratory,1.92,0.93
desirable,1.92,1.19
disappointed,1.92,1.09
dishonorable,1.92,1.14
featherbrained,1.92,0.98
felonious,1.92,1.09
foregoing,1.92,1.25
furthermost,1.92,1.21
gallant,1.92,1.26
illusory,1.92,1.08
inexhaustible,1.92,1.06
inhospitable,1.92,1.23
knowledgeable,1.92,1.08
lifelong,1.92,1.26
marginal,1.92,1.09
mettlesome,1.92,1.32
mundane,1.92,1.15
negligent,1.92,1.13
omnipotent,1.92,1.38
overspecialized,1.92,1.16
peaceable,1.92,1.2
perilous,1.92,0.98
plaintive,1.92,1.26
protracted,1.92,1.1
purer,1.92,1.19
quantitative,1.92,1.23
reconciliatory,1.92,1.08
resultant,1.92,1.18
salutary,1.92,1.02
scintillating,1.92,1.29
selfish,1.92,1.2
shrewd,1.92,0.95
slumberous,1.92,1.02
spiritless,1.92,1.26
steadfast,1.92,0.91
tempestuous,1.92,0.81
thrifty,1.92,0.89
uncompromised,1.92,1.35
underutilized,1.92,1.12
unfavorable,1.92,1.16
unrepresented,1.92,1.08
unsentimental,1.92,1.2
unstated,1.92,1.08
unvanquished,1.92,1.13
unworkable,1.92,1.2
vanquishing,1.92,0.93
vehement,1.92,1.41
affectedly,1.92,1.12
affectionately,1.92,1.06
alternatively,1.92,1.23
collaterally,1.92,0.89
coyly,1.92,0.84
crossly,1.92,0.98
dashingly,1.92,0.84
democratically,1.92,1.21
exclusively,1.92,1.26
expensively,1.92,1.06
fiscally,1.92,1.13
freakishly,1.92,1.09
helplessly,1.92,0.97
hurriedly,1.92,1.06
indecently,1.92,1.04
invariably,1.92,0.89
involuntarily,1.92,1.2
irately,1.92,0.97
jubilantly,1.92,0.84
patiently,1.92,1.08
platonically,1.92,1.35
profanely,1.92,1.09
steadfastly,1.92,1.29
stiflingly,1.92,0.84
strangely,1.92,1.06
surprisingly,1.92,1.04
systemically,1.92,1.06
uncannily,1.92,1.09
abatement,1.92,1.29
agoraphobia,1.92,1.26
allure,1.92,1.29
amends,1.92,1.09
anarchism,1.92,1.18
braveness,1.92,0.91
corroboration,1.92,1.12
credence,1.92,1.12
daintiness,1.92,1.06
deference,1.92,1.13
dimensionality,1.92,1.13
dissemination,1.92,1.21
dystopia,1.92,1.25
emotionalism,1.92,1.13
evolvement,1.92,1.19
folly,1.92,1.02
forbearance,1.92,0.95
formulation,1.92,1.13
freelance,1.92,1.13
fretfulness,1.92,1.13
function,1.92,1
funk,1.92,1.32
indisposition,1.92,0.98
inexpensiveness,1.92,1.16
interfaith,1.92,1.04
interrogative,1.92,1.2
misrule,1.92,1.06
negation,1.92,0.95
perseverance,1.92,0.98
prudery,1.92,1.1
rededication,1.92,1.32
reformer,1.92,1.23
regression,1.92,1.09
scruple,1.92,1.02
smalltime,1.92,1.16
sophistication,1.92,1.04
subjugation,1.92,0.97
terseness,1.92,1.02
totality,1.92,0.84
touristy,1.92,1.15
trendiness,1.92,1.1
understanding,1.92,1.32
whatnot,1.92,1.32
wistfulness,1.92,1.06
zillionth,1.92,1.35
been,1.92,1.38
belonging,1.92,1.06
compounding,1.92,1.23
decide,1.92,1.25
defer,1.92,1.32
diagnose,1.92,1.13
enlisted,1.92,1.23
entranced,1.92,1.02
forgive,1.92,1.21
ingrained,1.92,0.89
introspect,1.92,1.06
liking,1.92,0.7
overwhelmed,1.92,1.09
perpetuate,1.92,1.15
recommit,1.92,0.91
reconfirm,1.92,1.02
renegotiate,1.92,1.15
triumphing,1.92,1.26
underbid,1.92,1.21
accumulativeness,1.92,0.97
allegeable,1.92,0.95
allowably,1.92,0.78
amorousness,1.92,0.81
annotative,1.92,1.16
applicatory,1.92,1.19
ascendency,1.92,0.93
atomically,1.92,1.06
bewilderingly,1.92,0.98
biogenetically,1.92,1.22
bizarreness,1.92,1.02
boomingly,1.92,1.12
braggingly,1.92,1.02
candidateship,1.92,1.08
cherishingly,1.92,1.1
claimless,1.92,1.02
comprehendible,1.92,1.2
conceivableness,1.92,1.18
consolable,1.92,1.02
consolingly,1.92,1.12
counterhypothesis,1.92,1.14
countertype,1.92,0.97
cumulatively,1.92,1.12
deafly,1.92,1.06
defectiveness,1.92,1.22
definability,1.92,1.16
degenerateness,1.92,0.83
derivable,1.92,0.95
desirableness,1.92,1.18
destituteness,1.92,1.06
detestation,1.92,1.23
disunion,1.92,1.09
elegancy,1.92,0.89
equivalence,1.92,1.19
extortive,1.92,1.1
extraordinariness,1.92,1.2
farsightedly,1.92,0.93
fatalistically,1.92,1.06
favorableness,1.92,1.19
flirtingly,1.92,1.1
fraternalism,1.92,1.32
gloatingly,1.92,1.08
haggardness,1.92,1.19
haphazardness,1.92,1.29
haughtily,1.92,0.95
hyperirritability,1.92,1.1
immediateness,1.92,1.15
impenetrably,1.92,1.02
inadvisability,1.92,1.26
inconquerable,1.92,1.12
incontestability,1.92,1.15
incumbency,1.92,1.06
inexhaustibleness,1.92,1.29
infuriation,1.92,1.28
intactness,1.92,1.08
intelligibly,1.92,1.23
interblend,1.92,1.1
interrogatively,1.92,1.02
jubilatory,1.92,1.12
logicality,1.92,1.32
lucratively,1.92,0.83
multifariously,1.92,1.02
noncommunist,1.92,1.38
noncriminal,1.92,1.26
nonoccurrence,1.92,1.35
offhandedly,1.92,1.09
participative,1.92,0.88
patrimonial,1.92,0.95
pervasiveness,1.92,1.2
pompousness,1.92,1.21
prayerfully,1.92,0.95
recentralization,1.92,1.1
reformulation,1.92,1.2
requisitely,1.92,1
revealingly,1.92,0.93
sappiness,1.92,0.93
scrappily,1.92,1.06
sectionalism,1.92,1.12
semiofficial,1.92,1.23
semiofficially,1.92,0.93
simplifier,1.92,1.1
snappishly,1.92,0.95
standoffishness,1.92,1.15
stonyhearted,1.92,0.98
syllabic,1.92,1.23
symbolization,1.92,1.13
tauntingly,1.92,1
tenderheartedness,1.92,1.09
transversally,1.92,1.16
unachieved,1.92,1.2
uncomely,1.92,1.15
uncomforting,1.92,1.16
undeceive,1.92,0.95
underhandedness,1.92,1.19
undiscounted,1.92,1.21
uneager,1.92,1.13
unmusically,1.92,1.06
unnoted,1.92,1
unreeling,1.92,1.06
unrestraint,1.92,1.26
unrevealingly,1.92,1.02
untrustworthiness,1.92,1.35
unversed,1.92,1.22
virginally,1.92,1.09
voluminously,1.92,1.16
wryness,1.92,1.08
yieldingly,1.92,0.98
common good,1.92,1.13
poverty line,1.92,1.35
win over,1.92,1.2
dissolute,1.91,1
potential,1.91,1.28
shifty,1.91,1.04
unalike,1.91,1.16
undoable,1.91,1.15
unpleasant,1.91,1.03
better,1.91,1.04
blessedly,1.91,1.24
cavalierly,1.91,1
exceedingly,1.91,0.79
flagrantly,1.91,1.15
lamentably,1.91,1.31
vain,1.91,1.23
shucks,1.91,1.38
everyway,1.91,1.28
heinousness,1.91,0.9
informality,1.91,1.04
misinterpretation,1.91,1.2
proliferation,1.91,0.95
ragging,1.91,1.06
strictness,1.91,0.95
underrating,1.91,1.04
vamped,1.91,1.16
accountably,1.91,1.24
accusable,1.91,0.95
comprehensibleness,1.91,1.2
conceptualism,1.91,1.15
conjugational,1.91,1.02
contradictable,1.91,0.75
dictatorially,1.91,1.15
disciplinable,1.91,1.16
droningly,1.91,1.28
endways,1.91,1
evolutionally,1.91,0.79
exhaustibility,1.91,1.24
expeditiousness,1.91,1.23
extenuation,1.91,1.23
extrinsic,1.91,1.16
factorize,1.91,1.15
fortunateness,1.91,1.16
heterogenic,1.91,1.11
hypocritically,1.91,1.08
indefensibility,1.91,1.06
ingeniousness,1.91,1.16
intuitionism,1.91,1.23
invitingness,1.91,1.06
palpably,1.91,1.38
psychosomatics,1.91,1.12
repellently,1.91,1
scandalously,1.91,1.12
shiftily,1.91,1.04
accurate,1.9,1.18
almighty,1.9,1.04
catty,1.9,0.9
conformational,1.9,1.26
constructive,1.9,1.11
departmental,1.9,1.14
disagreeable,1.9,1.09
egotistic,1.9,1.08
elusive,1.9,1.05
endearing,1.9,1.11
exploratory,1.9,1.14
fearless,1.9,1.09
gradual,1.9,1.01
harmless,1.9,1.35
inexperienced,1.9,1.22
insignificant,1.9,1.14
leisurely,1.9,1.18
luckless,1.9,1.01
macho,1.9,0.91
meticulous,1.9,0.94
moralistic,1.9,1.01
needful,1.9,0.9
objectionable,1.9,1.18
optional,1.9,1.05
overconfident,1.9,1.18
patriotic,1.9,1.3
premarital,1.9,0.99
preventable,1.9,1.21
provocative,1.9,1.21
pseudo,1.9,1.14
sensuous,1.9,1.37
slight,1.9,1.18
sorry,1.9,1.37
staunch,1.9,0.94
sufficient,1.9,1.21
super,1.9,0.98
tranquil,1.9,0.96
truthful,1.9,1.3
unanswerable,1.9,1.29
unequaled,1.9,1.21
unintended,1.9,1.11
usual,1.9,1.18
warmhearted,1.9,1.21
academically,1.9,1.03
briefly,1.9,0.9
carelessly,1.9,0.94
chiefly,1.9,0.86
conclusively,1.9,1.18
confidentially,1.9,1.26
correspondingly,1.9,1.11
depressingly,1.9,1.16
formerly,1.9,1.05
irreparably,1.9,1.11
liberally,1.9,1.14
mutually,1.9,1.08
outrageously,1.9,1.11
periodically,1.9,1.21
predictably,1.9,1.18
proudly,1.9,0.94
randomly,1.9,1.08
selectively,1.9,1.26
smashingly,1.9,1.08
technically,1.9,1.08
unashamedly,1.9,1.12
unjustly,1.9,0.98
violently,1.9,1.11
publishable,1.9,1.27
afterlife,1.9,1.32
choice,1.9,1.14
crankiness,1.9,1.06
decisiveness,1.9,1.18
desperation,1.9,0.94
dicey,1.9,1.05
difficulty,1.9,1.11
dishonesty,1.9,1.09
divinity,1.9,1.18
egotism,1.9,1.18
exoneration,1.9,1.05
familiarization,1.9,0.77
frankness,1.9,0.94
futurist,1.9,1.22
idleness,1.9,1.21
inertness,1.9,1.11
inflexibility,1.9,1.06
longevity,1.9,1.05
mischief,1.9,1.03
moderation,1.9,0.88
nonaggression,1.9,1.11
openness,1.9,1.11
optimist,1.9,1.09
perfection,1.9,1.18
persuasion,1.9,1.18
premonition,1.9,1.08
pretentiousness,1.9,0.99
quantum,1.9,1.26
reassignment,1.9,1.32
reinterpretation,1.9,1.14
satisfaction,1.9,1.21
similarity,1.9,0.98
solidarity,1.9,0.98
supremacy,1.9,1.05
trickery,1.9,1.18
victimization,1.9,1.24
its,1.9,1.26
civilize,1.9,1.06
commiserate,1.9,1.14
correlated,1.9,1.06
discourage,1.9,0.98
disregard,1.9,1.14
extenuate,1.9,1.01
forbidden,1.9,0.94
issuing,1.9,0.96
maturing,1.9,0.98
recollect,1.9,1.08
reinstate,1.9,1.18
reoccur,1.9,0.8
surpassing,1.9,1.06
undermine,1.9,1.18
acclimation,1.9,0.77
adjustably,1.9,0.77
antipatriotic,1.9,1.21
antipoverty,1.9,1.05
approachability,1.9,0.98
artfulness,1.9,1.26
cheerlessly,1.9,0.9
cockily,1.9,1.18
comparably,1.9,1.08
concurrency,1.9,1.12
controllably,1.9,1.01
declinable,1.9,1.05
defectively,1.9,1.01
difficultness,1.9,1.09
distortedly,1.9,1.11
downheartedly,1.9,1.03
dynamically,1.9,1.23
evenhandedly,1.9,1.23
fatefulness,1.9,1.11
gentlewomanly,1.9,1
glowingly,1.9,1.24
homeliness,1.9,1.18
horridly,1.9,0.96
inextricability,1.9,1.17
maliciousness,1.9,1.11
melodramatically,1.9,1.05
mundanely,1.9,0.86
predefine,1.9,1.05
refutable,1.9,0.98
remorsefulness,1.9,1.08
slyness,1.9,1.18
symptomless,1.9,0.98
unadjusted,1.9,1.05
undiversified,1.9,1.01
unenhanced,1.9,1.12
uninterestedly,1.9,1.18
by far,1.9,1.21
dead air,1.9,1.18
identity crisis,1.9,1.23
put off,1.9,1.21
abominable,1.89,0.99
artless,1.89,1.13
belated,1.89,0.93
benign,1.89,1.15
competitive,1.89,1.05
conspicuous,1.89,0.93
coveted,1.89,0.99
coy,1.89,1.1
deficient,1.89,1.13
dejected,1.89,0.96
dishonest,1.89,1.2
distressing,1.89,0.97
dogmatic,1.89,1.25
everlasting,1.89,1.34
heartfelt,1.89,0.99
heedless,1.89,1.22
illicit,1.89,1.03
imminent,1.89,1.31
imprudent,1.89,1.1
inartistic,1.89,1.22
indifferent,1.89,1.17
indisputable,1.89,1.12
ingenious,1.89,1.2
irrefutable,1.89,1.29
joyless,1.89,0.85
lofty,1.89,1.01
melancholic,1.89,1.03
moronic,1.89,0.93
noble,1.89,1.15
nonreactive,1.89,1.07
oppressed,1.89,1.15
overriding,1.89,1.13
perceptive,1.89,1.03
perplexing,1.89,1.23
precautionary,1.89,0.99
probationary,1.89,0.93
promising,1.89,0.75
prosecutorial,1.89,1.01
psychosexual,1.89,1.09
remarkable,1.89,1.34
sacramental,1.89,1.12
scandalous,1.89,1.12
sensationalistic,1.89,1.25
shameless,1.89,1.31
spellbinding,1.89,1.13
straightforward,1.89,1.09
stressful,1.89,0.96
stylistic,1.89,1.12
suspenseful,1.89,0.97
thankless,1.89,1.25
unabashed,1.89,1.17
unaccounted,1.89,0.93
unconstrained,1.89,1.03
unemployable,1.89,1.25
unfit,1.89,1.15
unfounded,1.89,1.2
unimpeded,1.89,1.1
unique,1.89,1.23
unloved,1.89,1.2
unprejudiced,1.89,1.1
unrealistic,1.89,1.19
unremorseful,1.89,1.23
unsafe,1.89,1.03
untraditional,1.89,1.09
authentically,1.89,1.12
begrudgingly,1.89,0.83
blissfully,1.89,0.96
elsewhere,1.89,0.88
